4205;Ростелеком-Орёл;Орёл;0
4206;Команда Алексея Лунина;Орёл;0
4208;Полный истец;Москва;0
4210;Ижица;Воронеж;0
4211;Шаровая молния;Курск;0
4212;Лодыри;Курск;0
4213;Верста;Воронеж;0
4217;Пикник;Саратов;0
4219;Шестое чувство;Волгоград;0
4220;Спектр;Саратов;0
4221;Сами не ожидали;Краснослободск;0
4223;Ё++;Таллин;1
4224;Луч;Таллин;0
4225;Соло;Ейск;1
4226;Нежелательные лица;Краснодар;0
4227;Малый Ксеп;Москва;0
4228;За!нзибар;Ростов-на-Дону;1
4229;Cosa nostra;Великие Луки;0
4230;Тилимилитрямдия;Кишинёв;1
4231;ПРСТ;Тель-Авив;0
4233;Хохуля;Москва;0
4235;Дозор;Самара;0
4236;Post Factum;Саратов;0
4237;Градус;Петрозаводск;1
4238;ОдессКабМин;Одесса;0
4239;Жизнь за царя;Санкт-Петербург;0
4240;Логрус;Саратов;0
4241;Памятник культуры;Одесса;0
4243;Чайник вина;Зеленоград;1
4244;ФНМ;Москва;0
4245;Асгард;Николаев;1
4246;Слово и дело;Зеленоград;1
4248;Молния;Сатка;0
4249;Гусфраба;Екатеринбург;0
4251;Команда Максима Кудрявцева;Санкт-Петербург;0
4252;Ять;Минск;1
4253;Антилопа гну;Эйлат;0
4254;Ватаситати;Нижневартовск;1
4255;ЧП-3;Санкт-Петербург;0
4256;Zемляне;Минск;1
4257;Пол-дюжины;Минск;0
4258;To Dublin;Зеленоград;0
4259;Команда Медведевой;Долгопрудный;0
4260;Галлы;Москва;0
4261;Команда Нюхтилина;Серпухов;0
4263;Дурол;Минск;0
4265;Ум заразен;Новосибирск;0
4266;No name;Санкт-Петербург;0
4267;ПИК;Саранск;0
4268;Оптимисты;Кольчугино;1
4269;Вобла целиком;Нижний Новгород;0
4270;Магнолия;Тюмень;0
4271;Максимум;Санкт-Петербург;0
4272;Дети Адама;Калининград;0
4273;Вспомнить всё;Мариуполь;1
4274;Ажьгмо;Москва;1
4275;С прибором!;Санкт-Петербург;0
4276;Уникум;Санкт-Петербург;0
4277;Томаты;Зеленоград;0
4279;IX-XI;Минск;1
4280;FM insight;Москва;0
4281;Гроза кактусов;Пермь;0
4283;Без понятия;Сатка;0
4284;Арматора;Львов;0
4286;Эскориал;Иркутск;0
4287;Ижица;Иркутск;0
4288;32-е мая;Кольчугино;1
4289;Педсовет;Кольчугино;0
4290;Tabula rasa;Краснодар;0
4291;Затупанцы;Могилёв;0
4292;Незнайка;Снежинск;0
4293;Команда Легченко;Долгопрудный;0
4294;Легко;Калуга;0
4295;Без названия;Мариуполь;0
4296;Шчупаки;Минск;0
4297;Братья разума;Санкт-Петербург;0
4298;Альтаир;Сатка;0
4299;Кобры;Красноярск;0
4300;Elizium Kingdom;Москва;0
4301;Синхрофазотрон;Мариуполь;0
4302;Большой треугольник;Минск;0
4303;Розовый слон;Калининград;0
4304;Воля и разум;Сатка;0
4305;Умка;Сургут;1
4306;NZ;Минск;0
4307;Трогательные аэросани;Минск;0
4308;ПЧушки;Переславль-Залесский;0
4309;Семёрочка;Кольчугино;1
4310;Фемида;Южно-Сахалинск;1
4311;Без тормозов;Коломна;0
4312;СВД;Смоленск;0
4313;Black Label;Таллин;1
4314;Виктория;Гомель;0
4315;Психов.net;Калуга;0
4316;Матрица;Санкт-Петербург;0
4317;36900;Иркутск;0
4318;Курортники;Истра;1
4319;Humble Bee;Мариуполь;0
4321;По барабану;Пермь;0
4322;X-mode;Санкт-Петербург;0
4323;КВК;Саранск;0
4324;Детский сад;Великие Луки;0
4325;Бриз;Череповец;0
4326;Барановская и Ко;Донецк;0
4327;Эксперт;Калининград;0
4328;Ураджа;Минск;0
4329;Иванушки;Могилёв;0
4330;Ядрёна вошь;Могилёв;0
4331;Интел;Тюмень;0
4333;Ника;Калининград;0
4334;Лабиринты;Уфа;0
4335;Армада;Саранск;0
4336;Имэю мнение;Саранск;0
4337;Made in;Львов;0
4338;Счастливый дятел - дитя природы;Санкт-Петербург;0
4339;Неудачный эксперимент;Саранск;0
4340;Королевская охота;Воронеж;0
4341;Команда Pepsi;Могилёв;0
4342;SZAGS;Санкт-Петербург;0
4343;Очко разрыва;Гомель;0
4344;Золотой ключик;Санкт-Петербург;0
4345;Челси;Сатка;0
4346;Higma;Тарту;0
4348;Друзья брата;Санкт-Петербург;0
4349;Котлин МЖ;Санкт-Петербург;0
4350;ПРО;Саранск;0
4351;Артёменко и учителя;Смоленск;0
4352;Амбарная книга;Москва;0
4353;Интегралы;Минск;0
4354;Enigma;Санкт-Петербург;0
4355;Кронос;Санкт-Петербург;0
4356;Норманны;Санкт-Петербург;0
4357;Бакинские славяне;Баку;0
4358;Команда;Львов;0
4359;Солнечное вдохновение;Санкт-Петербург;0
4360;Трикстеры;Санкт-Петербург;0
4361;18 45;Москва;0
4362;Лемма;Санкт-Петербург;0
4363;Суперлингвы;Санкт-Петербург;0
4364;Солянка;Кольчугино;0
4365;Остров;Минск;0
4366;Laphroaig;Штутгарт;0
4367;Аристотель;Николаев;0
4368;Lolly Pop;Северодвинск;0
4370;Вердикт;Гомель;0
4371;Солярис;Львов;1
4372;Икс Пи;Минск;0
4373;Ромашка;Минск;0
4375;Циклическая частота;Снежинск;0
4376;Трансцендентность;Вологда;0
4377;Кактус;Львов;0
4378;Инквизиция;Минск;0
4379;МБИ-2;Санкт-Петербург;0
4380;А+А;Хайфа;0
4381;ХЗ;Калининград;0
4382;x3m;Москва;0
4383;Аквамариновый песец;Хайфа;0
4384;Creative;Череповец;0
4386;5 Elephant;Вологда;0
4387;Свобода мысли;Санкт-Петербург;0
4388;Гоги-Int.;Москва;0
4389;Максимум;Тернополь;0
4390;Сборная ГУУ;Москва;0
4391;Маздай;Москва;0
4392;Троя;Сатка;0
4394;Лимон;Казань;0
4396;Зрители;Москва;0
4397;Интеграл;Москва;0
4398;Команда 7;Одесса;0
4399;Отказано;Одесса;0
4400;НПК;Снежинск;0
4401;Аскольд;Баку;0
4402;F4;Казань;0
4403;Intex;Кировоград;0
4404;NEW Касл;Красноярск;0
4405;Эдельвейс;Ростов-на-Дону;1
4406;Фракция Бухарина;Пермь;0
4407;Ровесник;Подольск;0
4408;Твикс;Саранск;0
4409;Астика;Серпухов;0
4410;ЗЛИ;Смоленск;0
4411;АК-74;Снежинск;0
4412;Капитал;Тверь;0
4413;Horribile Dictu;Санкт-Петербург;0
4414;Дед Мазай;Калининград;0
4415;Утекай;Калининград;0
4416;Хаос;Кировоград;0
4417;Мельница;Могилёв;0
4418;Гастарбайтеры;Москва;0
4419;Латентность;Москва;0
4420;Константа Ленского;Гомель;0
4421;Game Over;Тверь;0
4422;Бухучёт;Иркутск;0
4423;Localizer;Кировоград;0
4424;К-3;Мурманск;0
4425;ЭУП;Санкт-Петербург;0
4426;Палермо;Баку;0
4427;Команда Лейбо;Истра;0
4428;Реал-Калининград;Калининград;0
4429;Очаровашки;Москва;0
4430;239-1;Санкт-Петербург;0
4431;Полубоги;Снежинск;0
4432;Gangster-Girls;Москва;0
4433;White Rabbit;Баку;0
4434;Аляска;Вологда;0
4435;Лицей;Иркутск;0
4436;Девяти Ворота;Львов;0
4437;Пожарные машинки;Москва;1
4439;Вампиры Ванд;Саранск;0
4440;Команда Михайловой;Серпухов;0
4441;Фенилкетонурия;Смоленск;0
4442;P.S.;Вологда;0
4443;Не время думать;Вологда;0
4444;Команда Нашьякова;Вологда;0
4447;Ультра;Калуга;0
4448;Клоунада;Минск;0
4449;Просто лоси;Могилёв;0
4451;Лысый кактус;Санкт-Петербург;0
4452;Тьфу, тьфу;Саранск;0
4454;Мао Цзе Дун;Казань;0
4455;Интерпол;Калининград;0
4456;Созвездие;Калининград;0
4457;Энигма;Калининград;0
4458;Фемида;Кировоград;0
4459;Архивариус;Минск;0
4460;Полный минус;Минск;0
4461;Скифы;Могилёв;0
4462;Сила тигра;Москва;0
4463;Адамант;Норильск;0
4464;Небо;Уфа;0
4465;Рубильник;Уфа;0
4466;Logos-Evil;Южно-Сахалинск;0
4467;ДЦ;Баку;0
4468;Ихтиандры;Долгопрудный;0
4469;Phoenix;Екатеринбург;0
4470;Но пасаран;Иркутск;0
4471;Ход котом;Иркутск;0
4472;Мозговой штурм;Казань;0
4473;Фиаско;Калуга;0
4474;Студенты;Кашира;0
4475;Империя физики;Красноярск;0
4476;King size;Могилёв;0
4477;Друзья Друзя;Москва;0
4479;Природная скромность;Москва;0
4480;Номер;Самара;0
4481;Академики;Серпухов;0
4482;Команда Краснова;Ступино;0
4483;Головастики;Ярославль;0
4484;Массад;Баку;0
4485;Команда Максименко;Долгопрудный;0
4487;Местное время;Калининград;0
4488;Элит Нет;Кировоград;0
4489;Месть Монтесумы;Мариуполь;0
4490;Хоббиты;Мариуполь;0
4491;Два капитана;Минск;0
4492;Чужие грехи;Минск;0
4493;Lady&Gents;Москва;0
4494;Формат;Нижний Новгород;0
4495;Неотложка;Норильск;0
4496;911;Одесса;0
4497;47;Саранск;0
4498;Реклама;Саранск;0
4499;Зло;Смоленск;1
4500;На троих;Смоленск;0
4501;Блэк-Джек;Снежинск;0
4502;НИИ Петус;Санкт-Петербург;0
4503;Горе от ума;Архангельск;0
4504;Casus Belli;Дашогуз;0
4505;Джентльмены удачи;Ижевск;0
4506;H-Tech;Иркутск;0
4507;ГиГГ;Иркутск;0
4508;Олимп;Казань;0
4509;Дружба;Калуга;0
4510;Real;Кировоград;0
4511;Лидер;Кировоград;0
4512;Маски;Могилёв;0
4513;Мега;Мурманск;0
4514;Кто и когда;Нижний Новгород;0
4515;ODIF;Пермь;0
4516;Delirium Tremens;Саранск;0
4517;Ника;Великие Луки;0
4518;БЗИ-Ко;Тверь;0
4519;Дубки;Уфа;0
4520;Спид;Архангельск;0
4521;184 хромосомы;Вологда;0
4522;Крежики;Вологда;0
4523;Мозговой штурм;Долгопрудный;0
4524;Несчастный случай;Ижевск;0
4525;Один;Ижевск;0
4527;Сборная малых народов;Иркутск;0
4528;Топор;Иркутск;0
4529;Квинишпух;Калининград;0
4530;Орёл и решка;Светлогорск;0
4531;Гермес;Кировоград;0
4532;Электрон;Кольчугино;0
4533;Заводной апельсин;Красноярск;0
4534;Ассорти;Мариуполь;0
4536;Совы;Минск;0
4537;Один за всех;Москва;0
4538;Encounter;сборная;0
4539;Саддам;Пермь;0
4540;Cogito ergo sum;Санкт-Петербург;0
4541;Слабое звено;Саранск;0
4542;Шизофрения;Саранск;0
4543;Олимп;Северодвинск;0
4544;Любимые преподаватели;Снежинск;0
4545;Команда Щербинина;Ступино;0
4546;SOAD;Ташкент;0
4547;Корпорация УзНет;Ташкент;0
4548;Солярис;Ташкент;0
4549;Nota bene;Тверь;0
4550;Defect Team;Архангельск;0
4551;SWAT;Дашогуз;0
4552;Лянгузова не капитан;Ижевск;0
4553;НМ;Ижевск;0
4554;Титаник;Ижевск;0
4555;ХХХ;Ижевск;0
4557;Бумеранг;Кашира;0
4558;Atlanta;Кировоград;0
4559;Оn-line;Кировоград;0
4560;Суслик;Мурманск;0
4561;КИЭП;Норильск;0
4562;Гвозди Тора;Саранск;0
4563;Лебедь;Саранск;0
4564;Прочерк;Саранск;0
4565;Команда Васильева;Серпухов;0
4566;29 школа;Смоленск;0
4567;Орлёнок - 2;Снежинск;0
4568;Новички;Ташкент;0
4569;Ахалай-Махалай;Уфа;0
4570;Суслики;Уфа;0
4571;Эрудит;Ярославль;0
4572;Миллениум;Баку;0
4573;Философы;Екатеринбург;0
4574;Еврокласс;Ижевск;0
4575;Z-NOUR;Иркутск;0
4576;Весёлые бигуди;Иркутск;0
4577;СССР;Калининград;0
4578;Била сова;Кировоград;0
4579;Бригада;Курск;0
4580;Де факто;Саранск;0
4581;Престиж;Саранск;0
4582;Вендетта;Снежинск;0
4583;Шницель;Снежинск;0
4584;Маркетолог;Ташкент;0
4585;Виктория;Тверь;0
4586;Алхимики;Уфа;0
4587;Знатоки-2;Уфа;0
4588;Соколы;Ярославль;0
4589;Дизель;Архангельск;0
4590;Знатоки;Архангельск;0
4591;Мозговая активность ноль;Архангельск;0
4592;Асгард;Баку;0
4594;Эрудит;Кировоград;0
4595;Клио;Санкт-Петербург;0
4596;Триада;Саранск;0
4597;Камертон;Ступино;0
4598;Stoic;Ташкент;0
4599;Contra Mundi;Астрахань;1
4600;Лидер;Архангельск;0
4601;Фунтики;Ижевск;0
4602;Всезнайки;Иркутск;0
4603;Странник;Кировоград;0
4604;2Т30П;Краснодар;0
4605;Реабилитация;Краснодар;0
4606;Здравый смысл;Новосибирск;0
4607;Люди мысли;Новосибирск;0
4608;Орион;Новосибирск;0
4609;Уголок разума;Новосибирск;0
4610;Пять звёзд;Саранск;0
4612;Phoenix;Москва;0
4614;Тряпки;Санкт-Петербург;1
4615;Геном Ньютона;Санкт-Петербург;0
4616;ЛЭТИ-777;Санкт-Петербург;0
4621;Ливония;Таллин;1
4622;Спонсора.net;Воронеж;1
4623;Крамбамбуля;Минск;0
4624;Сборная Ильича;Мариуполь;1
4625;Камень Косана;Харьков;1
4626;Пчёлка;Анапа;1
4627;Do it yourself;Архангельск;0
4628;Ахтунг;Архангельск;0
4629;Без комментариев;Архангельск;0
4630;Геродотовы дети;Архангельск;0
4631;Animals;Архангельск;1
4632;Мракобесы;Архангельск;0
4633;Форум;Архангельск;0
4634;Команда Антона Ершова;Архангельск;0
4635;Crono;Астрахань;0
4636;Strix;Астрахань;0
4637;Академия;Астрахань;0
4638;Талион;Астрахань;0
4639;Трое в лодке;Астрахань;0
4640;Status Quo;Ашхабад;0
4641;Avante!;Баку;1
4642;Infinity;Баку;0
4643;Net work;Баку;0
4645;Палата №6;Баку;0
4646;Маугли;Березники;0
4647;Ошибка природы;Березники;0
4648;Эдельстар;Березники;0
4649;Берлитанты;Берлин;1
4650;Реникса;Бостон;0
4651;Астроум;Великий Новгород;0
4652;LM;Витебск;0
4654;Руевит;Витебск;0
4655;ИГРа;Волгоград;0
4656;Внуки Ерыгина;Волгоград;0
4657;Карма;Вологда;0
4658;Бандерлоги;Воронеж;0
4659;Генераторы идей;Воронеж;1
4660;Эврика;Воронеж;1
4661;50/50;Выборг;0
4662;Down Town;Выборг;0
4663;Ва-банк;Выборг;0
4664;Альфа;Выборг;0
4665;Бакланы;Выборг;0
4666;БЭСТ;Выборг;0
4667;Два;Выборг;0
4668;Мозг;Выборг;0
4669;Нокаут;Выборг;1
4670;Парадокс;Выборг;0
4671;Старт;Выборг;0
4672;Тетрактис;Выборг;0
4673;Эрудит;Выборг;0
4675;PRотивоестественный отбор;Днепропетровск;1
4676;Сабля;Днепропетровск;0
4677;Татьянин день;Дюссельдорф;1
4678;Чатлане;Дюссельдорф;0
4679;Частный случай;Ейск;0
4680;42-на;Екатеринбург;0
4681;ВПН;Хайфа;0
4682;Летучие гаванцы;Екатеринбург;1
4683;СЗР;Елабуга;0
4684;EF_KGTU;Елабуга;0
4685;KAI;Елабуга;0
4686;Волонтёр;Елабуга;0
4687;Джус;Елабуга;0
4688;КСЮИ;Елабуга;0
4689;Не спеша;Елабуга;0
4690;Незолотая молодёжь;Елабуга;0
4691;Шарада;Елабуга;0
4692;IQ;Ереван;0
4693;Фобос;Ереван;0
4696;Охота на зайцев;Ижевск;0
4698;Так нельзя;Ижевск;0
4699;ВСФ РАП;Иркутск;0
4701;Нигилисты;Казань;0
4702;ВОП;Казань;0
4703;Джога Бонито;Казань;0
4704;БNБК;Пермь;0
4705;9 Вал;Калининград;1
4706;Chipa;Калининград;0
4707;Догма;Калининград;0
4708;КНДС;Калининград;0
4709;Протест;Калининград;0
4710;Тапион;Калининград;0
4711;Ы;Кёльн;1
4712;Активное сопротивление;Киев;0
4713;Белый клык;Кировоград;0
4714;Берсерк;Кировоград;0
4715;Джентльмены удачи;Кировск (Л);0
4716;18-краун-6;Краснодар;0
4717;Fiat lux!;Краснодар;0
4718;Inside;Краснодар;1
4719;Aurum;Краснодар;1
4720;Компот;Краснодар;0
4721;Лучшая рыба;Краснодар;0
4722;МДП;Краснодар;0
4723;РДДЛ;Краснодар;0
4724;Тасманский дьявол;Краснодар;0
4725;У Комня;Кременчуг;0
4726;Чорна рада;Кременчуг;0
4727;Доуб Ле Троубле;Курск;1
4728;Браво руля!;Курск;1
4729;Полярная лисица;Курск;1
4730;Greedy Squirrel;Лондон;1
4731;Алексеевы;Миасс;0
4732;Безумные оптимисты;Миасс;0
4733;Белая гвардия;Миасс;0
4734;Капитанские дочки;Миасс;0
4735;ОРЗ;Миасс;0
4736;Сенсация;Миасс;1
4737;Чегевары;Миасс;1
4738;!!!;Москва;0
4739;Тандем;Казань;0
4740;chgk.info;сборная;0
4741;Гордый варяг;Москва;0
4742;Ну и пусть!;Москва;0
4743;Реквием по Dream Team;Москва;0
4744;Тунеядство non grato;Москва;0
4745;Иоанн и семеро апостолов;Санкт-Петербург;0
4747;Команда Петра Бавина;Москва;0
4748;Ваганты;Навои;0
4749;ParadoX;Навои;1
4750;ДВ;Нижний Новгород;0
4751;Кот да Винчи;Гомель;1
4753;Синдром игры;Нижний Новгород;1
4754;Ф МОлоко!;Нижний Новгород;0
4755;НКРПП;Новоалександровск;0
4756;Плодотворная дебютная идея;Новоалександровск;0
4757;Три К;Новоалександровск;0
4758;Хитрый лис;Новоалександровск;0
4759;Heavy metal;Новосибирск;0
4760;Вымпел;Новосибирск;0
4761;Искра;Новосибирск;0
4762;Колыма;Новосибирск;0
4763;Лира;Новосибирск;0
4764;Магия мысли;Новосибирск;0
4765;МП;Новосибирск;0
4766;Мы;Новосибирск;0
4767;Нампульс;Новосибирск;0
4768;Приехали!;Новосибирск;0
4769;Скиф;Новосибирск;0
4770;Уховодолазы;Новосибирск;0
4771;Ягуар;Новосибирск;0
4772;Бандерлоги;Одесса;1
4773;ИМХО;Одесса;0
4774;Плановый отдел;Одесса;1
4775;Сборная ФМЭ;Одесса;0
4776;Таировец;Одесса;0
4777;Южный Парк;Одесса;1
4778;ВРУ;Зеленоград;0
4780;Белый чай;Пермь;0
4781;Больной вопрос;Пермь;0
4782;Хомякадзе;Минск;0
4783;Карябола;Пермь;0
4784;Свежее мясо;Могилёв;0
4785;Кровавое воскресенье;Пермь;0
4786;Смысловая семантика;Пермь;0
4788;Lenin жыff;Киров;0
4789;Команда ЗнатоковЪ;Рига;1
4790;Ариана;Владикавказ;0
4791;От винта;Ровно;0
4792;Другый повэрх;Ровно;0
4793;Пегас;Ровно;0
4794;УНП;Ровно;0
4795;Большая Берта;Ростов-на-Дону;1
4796;Альянс;Владикавказ;0
4797;Командная строка;Ростов-на-Дону;0
4798;Лигейя;Ростов-на-Дону;1
4799;МиФ;Ростов-на-Дону;0
4801;Солярис;Ростов-на-Дону;0
4802;Чеширский кот;Ростов-на-Дону;0
4803;Fatum;Самара;0
4804;Надо подумать;Краснодар;0
4806;Апокалипсис;Самара;0
4807;Асгард;Самара;0
4808;Головастики;Самара;0
4809;Жертвы ДТП;Самара;0
4810;Иероглиф;Самара;0
4811;Ирокезы;Самара;0
4812;Квант;Самара;0
4815;Легион;Самара;1
4816;Микросферы Фокса;Самара;0
4817;НБСП;Самара;1
4818;Палата №6;Самара;0
4820;Ундомиэль;Самара;0
4821;Без Б;Санкт-Петербург;0
4822;Беспредел;Санкт-Петербург;1
4823;Выход;Санкт-Петербург;0
4824;Мир, дверь, мяч;Санкт-Петербург;0
4825;Редкий вид;Санкт-Петербург;0
4826;Штрих;Санкт-Петербург;0
4827;Антигоп;Рузаевка;0
4829;Жуй наших;Саранск;0
4831;КПСС;Саранск;0
4832;Локомотив;Саранск;0
4833;Луч;Саранск;0
4834;Отдел кадров;Саранск;0
4835;Последнее дело;Саранск;0
4836;Сириус;Саранск;0
4837;Спектрофотометр;Саранск;0
4839;Тесла;Саранск;0
4840;Тяжко;Саранск;0
4842;Алкивиад;Саратов;0
4843;Банзай;Саратов;0
4844;Кавардак;Мюнхен;0
4845;Выход есть;Саратов;0
4846;Квин юст;Саратов;0
4847;Что я тут делаю?;Саратов;0
4848;Заезжие гастролёры;Севастополь;0
4849;XPert;Северодвинск;0
4850;Земляне;Северодвинск;1
4851;Любители абсента;Северодвинск;1
4852;Свежее мясо;Монреаль;0
4853;Арганизм;Серпухов;0
4854;Какая разница?;Серпухов;1
4855;ГКЧП;Москва;0
4856;Уловка-22;Серпухов;1
4858;Tru;Тарту;0
4859;Сезон огня;Владикавказ;0
4860;Химера;Тарту;0
4862;Insight;Нижневартовск;1
4863;Запчасти;Ташкент;0
4864;НМТТ;Ташкент;1
4865;Vizit к доктору;Тверь;0
4867;Группа товарищей;Архангельск;0
4868;Ух;Нижний Новгород;0
4869;Птица-говорун;Тель-Авив;1
4870;Файмистер;Тернополь;0
4871;Crazy;Николаев;1
4872;Место встречи;Торонто;0
4873;Тонус;Туапсе;0
4874;Без понтов;Берлин;0
4875;Элита;Ульяновск;0
4876;Эпика;Ульяновск;0
4878;Как получится;Екатеринбург;0
4881;После нас хоть потоп;Уфа;0
4882;Студ.ен;Добрянка;0
4883;Несколько сложнее;Пермь;1
4885;Троянский конь;Уфа;1
4886;Троянский конь-2;Уфа;0
4887;Шестиголовая;Уфа;0
4888;Фивачи;Филадельфия;0
4890;Dixi;Харьков;1
4891;От Винта - Габитус;Харьков;1
4892;Примус;Таллин;1
4893;От винта - ХЭЛ;Харьков;0
4894;Розовая пантера;Харьков;0
4895;FEN-X;Николаев;1
4896;Талярихитама;Харьков;1
4898;Хомо хемникус;Хемниц;1
4899;Комби;Хемниц;0
4900;ТОСС;Омск;0
4901;Постмодерн;Челябинск;0
4902;RTFM;Череповец;0
4903;В первый раз;Череповец;0
4904;Волосянковый жужик;Череповец;0
4905;Классика;Череповец;1
4906;На троих;Череповец;0
4907;Ночные снайперы;Чикаго;0
4908;Студенты;Эйлат;0
4909;Фикус;Эйлат;0
4910;Абраксас;Южно-Сахалинск;0
4911;Гвозди из будущего;Южно-Сахалинск;0
4912;Ледокол Бодхисаттва-1;Южно-Сахалинск;0
4913;МОУСОШ №5;Южно-Сахалинск;0
4914;Омега;Южно-Сахалинск;0
4915;Фортуна Х;Якутск;1
4916;Alma mater;Якутск;1
4917;АВЕ;Якутск;0
4918;Дёшево, но сердито;Якутск;0
4919;Хаос;Якутск;1
4920;Бумеранг;Москва;1
4922;Strongball;Москва;0
4923;НеЛюбители;Тула;0
4924;МГТУ - Библиофобы;Москва;0
4925;Credo;Москва;0
4926;Иллюминаты;Тула;0
4927;Комильфо;Москва;0
4928;Экспромт;Кимры;0
4929;Со скрипом;Москва;0
4930;Интеллектуальный союз;Москва;0
4932;Киба;Москва;0
4933;Шестое чувство;Москва;0
4935;Йабалак;Санкт-Петербург;0
4936;Argentum;Астрахань;0
4937;Elizium;Астрахань;0
4938;Акцизная марка;Москва;0
4940;Все свои;Москва;1
4941;Зарница;Москва;1
4944;КПК;Санкт-Петербург;0
4945;Young Spirit;Астрахань;0
4947;ВК;Воронеж;0
4948;КПСС;Астрахань;0
4949;Игры разума;Ростов-на-Дону;1
4952;Бес капитанов;Санкт-Петербург;1
4954;Боярская дума;Санкт-Петербург;0
4955;Вермишель;Санкт-Петербург;1
4956;Нон-стоп;Астрахань;0
4957;Особое мнение;Тверь;1
4958;Упыри;Тверь;0
4959;Серп и молот;Астрахань;0
4960;Э-нигма;Нижний Новгород;0
4961;Червячная передача;Казань;0
4962;Crazy ёлки;Березники;0
4963;Шаристы;Казань;0
4964;Посидим на халяву;Нижний Новгород;0
4965;По-лицейская;Нижний Новгород;0
4966;Жёлто-оранжевые папоротники Америки;Архангельск;0
4967;Инсайт;Архангельск;1
4968;Соверен;Архангельск;1
4969;Полярис;Астрахань;0
4970;Прометей;Астрахань;0
4972;ТТ;Ашхабад;0
4974;Фигвам;Ванкувер;1
4975;Фикус;Ванкувер;1
4976;Блондинки в законе;Екатеринбург;0
4977;БОК;Пало-Альто;0
4978;Солянка;Великие Луки;0
4980;Фирман;Винница;0
4981;Liberty;Витебск;0
4982;Millennium;Витебск;0
4983;Баба Адама;Витебск;1
4985;Нео;Витебск;1
4986;Пассат;Витебск;0
4987;Трезвость;Витебск;0
4988;Ход конём;Витебск;1
4989;Штандарт;Витебск;1
4990;Ювента;Витебск;0
4992;Магнолия;Владикавказ;0
4993;Ура!;Владикавказ;0
4994;ФИТ ГМИ;Владикавказ;0
4995;Алллиса;Волгоград;0
4996;Одна в юбке;Волгоград;0
4997;Сфинкс;Волгоград;0
4998;ДВГТУ;Владивосток;0
4999;Маша и медведи;Вологда;0
5000;Стратегический резерв;Вологда;0
5001;Ва-банкъ;Гомель;1
5002;Мегачекисты;Днепропетровск;0
5005;Суррогады;Екатеринбург;0
5007;Эврика;Екатеринбург;0
5008;Другие;Ереван;0
5009;ЕГУ;Ереван;0
5010;Гербарий;Запорожье;0
5011;Герои нашего времени;Запорожье;0
5012;Дружба;Запорожье;0
5013;Мозжечки;Запорожье;0
5014;Хенды Хох;Запорожье;0
5015;6 соток;Иваново;0
5017;Танкисты;Иваново;0
5018;XXL;Иваново;0
5019;Анна Каренина;Иваново;0
5020;Архипелаг;Иваново;0
5021;Великолепная пятёрка;Иваново;0
5022;Временное правительство;Иваново;1
5023;Выпуск-35;Иваново;0
5024;Гармония;Иваново;0
5025;Кабаны;Иваново;0
5026;Легион 22;Иваново;0
5027;Мыслители;Иваново;0
5028;Очень серьёзные люди;Иваново;0
5029;Профеsorry;Иваново;0
5030;Фаренгейт;Иваново;0
5031;Флагман;Иваново;1
5034;Аддис-Абеба;Ижевск;0
5035;Бабка-Угадка;Ижевск;0
5036;Барух Ашем;Ижевск;0
5037;Будущий папа;Ижевск;0
5038;Доки 2;Казань;0
5039;Коридор;Ижевск;0
5040;Птица-говорун;Казань;0
5041;Как бы команда;Зеленоград;0
5042;911;Иркутск;0
5043;Soulfly;Иркутск;0
5044;Альтернатива;Иркутск;0
5045;Большие надежды;Иркутск;0
5046;Горе от ума;Иркутск;0
5047;Запуск;Иркутск;0
5048;ИГУ-1;Иркутск;0
5049;КБ;Иркутск;0
5050;Манчестер Юнайтед;Иркутск;0
5051;Недоросль;Иркутск;0
5052;Нубук;Иркутск;0
5054;Ударная группа;Зеленоград;1
5055;Эффект;Иркутск;0
5056;Жудики;Казань;0
5058;Мозаика;Казань;0
5060;Пикус;Казань;0
5061;СикРЭТ;Казань;0
5062;Тёмная сторона;Казань;0
5067;Страх и ужас;Кёльн;1
5068;Большой колхоз;Волгоград;0
5069;Паритет ПГП;Киев;0
5070;ДКБЧ;Кишинёв;0
5071;Пуля;Коломна;0
5073;Энерджайзер;Коломна;0
5074;ЮФ;Нижний Новгород;0
5075;Somebody;Калининград;1
5076;Инжектор;Выборг;0
5077;Консорциум;Кременчуг;0
5078;Устать за 60 секунд;Выборг;1
5079;Эквилибриум;Кременчуг;0
5080;Отвар ума;Кривой Рог;0
5081;Alba-Longa;Гомель;0
5082;Фаворит;Гюмри;1
5083;Глюкоген;Волгоград;0
5084;ЧП;Курск;0
5085;Допинг;Волгоград;0
5086;Стрела;Лондон;1
5088;Об стену;Миасс;0
5089;Клио;Миасс;0
5090;Мозг студента;Миасс;0
5093;ПЛП;Киров;1
5094;Бес политики;Минск;0
5095;Четвертак;Екатеринбург;0
5096;МГТУ - It bit;Москва;0
5098;Луква;Волгоград;0
5099;МС;Волгоград;0
5100;Четверг;Волгоград;0
5101;Вектор;Вологда;0
5102;House MD;Могилёв;0
5103;Хобот;Москва;0
5104;Дао;Воронеж;0
5105;Смарт;Гомель;0
5106;ИМХО;Нижневартовск;0
5107;Кракоша;Нижневартовск;0
5109;Прометей;Нижневартовск;0
5111;Синтез;Нижневартовск;1
5112;Синяя птица;Нижневартовск;0
5113;Интуиция;Челябинск;0
5114;No pasaran;Нижний Новгород;0
